127.0.0.1 - - [01/Jul/2022:00:18:56 +0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets;jsessionid=A0E87B87DF4607DF055F94DE27158D6E/js/validate.js HTTP/1.1" 200 1841
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets;jsessionid=A0E87B87DF4607DF055F94DE27158D6E/images/section2_tc.jpg HTTP/1.1" 200 73536
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets;jsessionid=A0E87B87DF4607DF055F94DE27158D6E/images/section3_tc.jpg HTTP/1.1" 200 74983
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets;jsessionid=A0E87B87DF4607DF055F94DE27158D6E/images/section4_tc.jpg HTTP/1.1" 200 371977
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets;jsessionid=A0E87B87DF4607DF055F94DE27158D6E/images/section5_tc.jpg HTTP/1.1" 200 61864
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/rau_cai.jpg HTTP/1.1" 200 82294
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/rau_muong.jpg HTTP/1.1" 200 68585
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/dau_nhat.jpg HTTP/1.1" 200 66821
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/hanh_baro.jpg HTTP/1.1" 200 340372
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/rau_can_tay.jpg HTTP/1.1" 200 16642
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/rau_mui.jpg HTTP/1.1" 200 36457
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/sup_lo.jpg HTTP/1.1" 200 295359
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/hat_uoi.jpg HTTP/1.1" 200 83745
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/hat_sen.jpg HTTP/1.1" 200 39884
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/hat_phi.jpg HTTP/1.1" 200 80482
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/hach_kho.jpg HTTP/1.1" 200 49684
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/xa_lach.jpg HTTP/1.1" 200 45975
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/o_mai.jpg HTTP/1.1" 200 116918
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/sa_nhan.jpg HTTP/1.1" 200 93939
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/thao_qua.jpg HTTP/1.1" 200 105018
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/vu_sua.jpg HTTP/1.1" 200 150003
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/hat_dieu.jpg HTTP/1.1" 200 48771
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/xoai_tuong.jpg HTTP/1.1" 200 25893
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/hong_xiem.jpg HTTP/1.1" 200 46294
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/thanh_mai.jpg HTTP/1.1" 200 111786
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/cam_sanh.jpg HTTP/1.1" 200 252815
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/thanh_long.jpg HTTP/1.1" 200 183280
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/na.jpg HTTP/1.1" 200 199623
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/nhan_long.jpg HTTP/1.1" 200 47931
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/tinh_dau_nghe.jpg HTTP/1.1" 200 103181
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/tinh_dau_dua.jpg HTTP/1.1" 200 53920
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/tinh_dau_gung.jpg HTTP/1.1" 200 42658
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/mat_ong.jpg HTTP/1.1" 200 74289
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets;jsessionid=A0E87B87DF4607DF055F94DE27158D6E/images/banner_tc.jpg HTTP/1.1" 200 160949
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/mat_ong_bac_ha.jpg HTTP/1.1" 200 123094
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/kiwi.jpg HTTP/1.1" 200 25155
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/tinh_dau_hoa_hong.jpg HTTP/1.1" 200 36652
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/salach.jpg HTTP/1.1" 200 64964
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/sup_lo_xanh.jpg HTTP/1.1" 200 21581
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/matong.jpg HTTP/1.1" 200 52177
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/hatdieu.jpg HTTP/1.1" 200 42309
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/hanh_nhan.jpg HTTP/1.1" 200 34695
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/bi_do.jpg HTTP/1.1" 200 20793
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/mat_ong_gung.jpg HTTP/1.1" 200 21154
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/ca_chua.jpg HTTP/1.1" 200 50509
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/mangtay.jpg HTTP/1.1" 200 51891
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/hoa_atiso.jpg HTTP/1.1" 200 49627
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/dua_chuot.jpg HTTP/1.1" 200 39419
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/dua_luoi.jpg HTTP/1.1" 200 44042
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/hat_mac_ca.jpg HTTP/1.1" 200 35781
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/products/img-test/tao_xanh.jpg HTTP/1.1" 200 20937
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets;jsessionid=A0E87B87DF4607DF055F94DE27158D6E/images/avatar.jpg HTTP/1.1" 200 18400
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/news/blog_1.jpg HTTP/1.1" 200 113712
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets;jsessionid=A0E87B87DF4607DF055F94DE27158D6E/images/avatar-1.jpg HTTP/1.1" 200 7467
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets;jsessionid=A0E87B87DF4607DF055F94DE27158D6E/images/avater-2.jpg HTTP/1.1" 200 33975
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/news/blog_3.jpg HTTP/1.1" 200 117253
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets;jsessionid=A0E87B87DF4607DF055F94DE27158D6E/images/logo_footer.jpg HTTP/1.1" 200 34647
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/news/blog_2.jpg HTTP/1.1" 200 48316
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets/images/dadangky.png HTTP/1.1" 200 11093
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets;jsessionid=A0E87B87DF4607DF055F94DE27158D6E/images/bg_tc.jpg HTTP/1.1" 200 151312
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets;jsessionid=A0E87B87DF4607DF055F94DE27158D6E/fonts/fontawesome-webfont.woff2?v=4.5.0 HTTP/1.1" 200 66624
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:00 +0700] "GET /do-an-java/view/client/assets;jsessionid=A0E87B87DF4607DF055F94DE27158D6E/img/slider/ajax-loader.gif HTTP/1.1" 200 4178
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:01 +0700] "GET /do-an-java/view/client/assets;jsessionid=A0E87B87DF4607DF055F94DE27158D6E/images/favicon.png HTTP/1.1" 200 4805
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:06 +0700] "GET /do-an-java/view/admin/assets/css/pace.min.css HTTP/1.1" 200 2339
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:06 +0700] "GET /do-an-java/view/admin/assets/plugins/summernote/dist/summernote-bs4.css HTTP/1.1" 200 17500
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:06 +0700] "GET /do-an-java/view/admin/assets/css/bootstrap.min.css HTTP/1.1" 200 155764
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:06 +0700] "GET /do-an-java/view/admin/assets/plugins/simplebar/css/simplebar.css HTTP/1.1" 200 2345
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:06 +0700] "GET /do-an-java/view/admin/assets/css/animate.css HTTP/1.1" 200 78546
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:06 +0700] "GET /do-an-java/view/admin/assets/css/icons.css HTTP/1.1" 200 234140
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:06 +0700] "GET /do-an-java/view/admin/assets/css/sidebar-menu.css HTTP/1.1" 200 4021
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:06 +0700] "GET /do-an-java/view/admin/assets/plugins/vectormap/jquery-jvectormap-2.0.2.css HTTP/1.1" 404 16394
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:06 +0700] "GET /do-an-java/view/admin/assets/css/app-style.css HTTP/1.1" 200 86691
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:06 +0700] "GET /do-an-java/view/admin/assets/js/pace.min.js HTTP/1.1" 200 12364
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:06 +0700] "GET /do-an-java/view/admin/addadmin.jsp HTTP/1.1" 200 9437
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:06 +0700] "GET /do-an-java/view/admin/assets/js/jquery.min.js HTTP/1.1" 200 85582
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:06 +0700] "GET /do-an-java/view/admin/assets/js/popper.min.js HTTP/1.1" 200 20342
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:06 +0700] "GET /do-an-java/view/admin/assets/js/bootstrap.min.js HTTP/1.1" 200 58078
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:06 +0700] "GET /do-an-java/view/admin/assets/js/jquery.loading-indicator.js HTTP/1.1" 404 16394
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:06 +0700] "GET /do-an-java/view/admin/assets/plugins/Chart.js/Chart.min.js HTTP/1.1" 200 164578
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:06 +0700] "GET /do-an-java/view/admin/assets/js/sidebar-menu.js HTTP/1.1" 200 1381
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:06 +0700] "GET /do-an-java/view/admin/assets/plugins/summernote/dist/summernote-bs4.min.js HTTP/1.1" 200 102818
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:06 +0700] "GET /do-an-java/view/admin/assets/js/index.js HTTP/1.1" 200 833
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:19:06 +0700] "GET /do-an-java/view/admin/assets/js/app-script.js HTTP/1.1" 200 3522
